id,lng,lat,weight,serviceTime
1100,116.34874291,27.69013652,12.3,5
1101,116.3575682,27.68996981,5.1,5
1102,116.36528105,27.6907945,9.3,5
1103,116.3692241,27.68790089,15.3,5
1104,116.40053023,27.69023509,9.9,5
1105,116.39718614,27.68596843,12.0,5
1106,116.39100542,27.68841352,11.1,5
1107,116.406112,27.66298268,12.6,5
1108,116.40096077,27.6723334,11.4,5
1109,116.40513421,27.66602328,16.2,5
1110,116.40688642,27.66878767,20.4,5
1111,116.37648495,27.73561777,12.3,5
1112,116.36596432,27.72191529,11.1,5
1113,116.35486682,27.71877838,6.9,5
1114,116.38268182,27.73093931,11.7,5
1115,116.37941844,27.72829722,12.0,5
1117,116.42632342,27.67982506,20.7,5
1118,116.42139865,27.69065292,9.3,5
1119,116.43334332,27.68955345,15.9,5
1120,116.43338644,27.68779576,12.3,5
1121,116.45273573,27.70549187,26.1,5
1122,116.45944753,27.70421496,25.5,5
1123,116.45148899,27.69557083,29.4,5
1124,116.44731673,27.6955624,15.9,5
1125,116.45466155,27.69677474,6.3,5
1126,116.45102628,27.69931786,12.3,5
1127,116.44129386,27.72526611,12.9,5
1128,116.43884647,27.74116186,60.3,5
1129,116.43028807,27.73674226,27.6,5
1130,116.44073184,27.74991921,68.1,5
1131,116.44317473,27.74611502,18.0,5
1132,116.45062371,27.75973871,24.6,5
1133,116.45276267,27.74710306,20.7,5
1134,116.42710751,27.75850629,82.8,5
1135,116.44311744,27.66134205,13.2,5
1136,116.44159947,27.66567764,12.6,5
1137,116.43721416,27.66354174,13.5,5
1138,116.44211596,27.65929221,5.4,5
1140,116.47851772,27.6616586,16.2,5
1141,116.46233409,27.6588787,30.0,5
1142,116.46289207,27.67556224,17.1,5
1143,116.4115612,27.70361388,6.9,5
1144,116.40696681,27.71109833,7.5,5
1145,116.40654507,27.70459454,13.8,5
1146,116.38182439,27.72877447,61.5,5
1147,116.38151882,27.71219079,15.6,5
1148,116.41984918,27.71251064,68.4,5
1149,116.42410316,27.70001249,9.6,5
