id,lng,lat,weight,serviceTime
烟墩-岗上,116.343194016581,28.086421669709,0.1224,5
铁堡-田塅,116.33819368398,28.0817529193535,0.2334,5
铁堡-院下,116.336439913102,28.0803664413974,0.1227,5
畲塘-潘家,116.340928310141,28.0759022466537,0.0588,5
畲塘-汪家,116.336800971373,28.075534059415,0.0486,5
畲塘-饶家,116.332711530082,28.0730962957679,0.0534,5
龙湾-刘家,116.339931644753,28.0637688215249,0.0957,5
龙湾-张家,116.334662574823,28.0602815984107,0.0621,5
龙湾-辛家,116.34089697572,28.0533098027173,0.2601,5
龙湾-何家,116.350126022744,28.0581674530916,0.27,5
龙湾-饶家,116.346974087435,28.061967918257,0.093,5
畲塘-付家,116.349272489246,28.0685806024058,0.0767,5
畲塘-上姜村,116.346914886119,28.0713231555665,0.076,5
邹杨-游家,116.352706671199,28.074484624156,0.0519,5
邹杨-邹家,116.355278714536,28.0761310909214,0.141,5
邹杨-吴家,116.358146594651,28.0749788166815,0.0783,5
邹杨-王家,116.356662628435,28.0731177823981,0.2241,5
永丰-游家,116.357316381277,28.0664531925006,0.0726,5
永丰-外朱,116.358791625579,28.0629271676512,0.1812,5
永丰-黎章吴,116.357977401963,28.0598790295136,0.1938,5
沙溪-沙溪,116.364256020909,28.0594185041117,0.1383,5
沙溪-东洲黄家,116.36818222654,28.0681914542979,0.1005,5
沙溪-东洲徐家,116.366654834854,28.0694543244637,0.1371,5
双林-廖打渔,116.37980141719,28.0710745951463,0.138,5
双林-阮家,116.375333403713,28.0739518736746,0.0585,5
双林-尧家,116.370654280342,28.0736025123506,0.258,5
双林-下顾,116.372148220332,28.0714321858156,0.084,5
双林-上顾,116.374679270286,28.0706163546522,0.078,5
沙溪-詹吴,116.371619456147,28.0613290424792,0.111,5
良溪-苏家,116.37681137818,28.0628247609217,0.174,5
良溪-下徐,116.380443573168,28.06379045939,0.078,5
良溪-上徐,116.388190123106,28.0620734439994,0.378,5
丁村-一-三组,116.395796160768,28.0484769003992,0.2934,5
南头-二、七-九组,116.393321334992,28.043579048156,0.2034,5
沿岗村-沿岗,116.405173784515,28.0439176827589,0.138,5
白米-南岗,116.414081454604,28.0535293937461,0.0984,5
白米-白米坑,116.404451250005,28.0576647654962,0.0966,5
白米-胡家岭,116.399864250192,28.0609035330526,0.1203,5
舍前-雷坊庙,116.40815753915,28.0703722630791,0.1599,5
中华-廖家,116.408167048516,28.0814886763128,0.0837,5
塘头-一-七组,116.412305111573,28.0853179209684,0.414,5
中华-冯家,116.403944502456,28.0857480322546,0.0837,5
中华-何家,116.397913196492,28.0871938854611,0.1392,5
中华-李家,116.401283596264,28.0832860980586,0.0354,5
舍前-北邓,116.402253518336,28.0777228066822,0.0828,5
舍前-章家,116.399060345088,28.0775350319751,0.1185,5
舍前-南邓,116.400256322366,28.0730354559888,0.0519,5
舍前-周溪,116.393479277767,28.0730235867899,0.0675,5
嵩湖-下熊,116.479454366104,27.9086704976173,0.0195,5
官家-下罗,116.475726586934,27.907703751747,0.0219,5
嵩湖-杜下谢,116.476190537704,27.9151015163787,0.0345,5
上聂-饶徐,116.469301219667,27.9141878953198,0.0324,5
嵩湖-圳上熊家,116.471009462507,27.9113137668369,0.0192,5
上聂-李家,116.46757273902,27.9107281836182,0.0024,5
上聂-陈坊,116.466761175487,27.9133139811983,0.0324,5
上聂-张家,116.464698276606,27.9161593236701,0.012,5
上聂-上聂,116.46658378174,27.9201008363703,0.0384,5
上聂-榨下,116.471045848725,27.9185937714906,0.012,5
上聂-苪坊张,116.472854950302,27.9206869302873,0.0051,5
上聂-苪家,116.47215772979,27.9222389505478,0.0051,5
上聂-泗溪湖,116.467952668518,27.9271540178279,0.0141,5
上聂-下聂,116.462072067859,27.9253048740902,0.042,5
上聂-王家,116.458338140647,27.9207516372021,0.0171,5
曹家-饶家,116.441592327585,27.9153725329927,0.0069,5
曹家-麻岭杨家,116.448059611121,27.910507772243,0.0078,5
曹家-麻岭范家,116.451639504025,27.9045427440116,0.0174,5
曹家-溪陈家,116.455215214909,27.9006715972483,0.0126,5
曹家-熊家,116.457424441807,27.9011439262689,0.0057,5
曹家-曹家,116.462305304814,27.9038434498597,0.0234,5
曹家-危家,116.462524154755,27.8997472974933,0.0168,5
曹家-杨窑,116.463818056866,27.8937135002248,0.0072,5
下泽-大源饶家,116.442907699234,27.8915177065339,0.0105,5
下泽-大源全付,116.444502939796,27.8902391396264,0.0096,5
下泽-上泽,116.454196788023,27.8781159403514,0.0165,5
站上-傅坊周家,116.458875833944,27.8721060961781,0.0561,5
站上-西溪张家,116.463331533972,27.870670986897,0.1902,5
站上-官峰邹家,116.464802658141,27.8750859975154,0.0558,5
站上-港西饶家,116.465404369111,27.879811926515,0.0396,5
下泽-下泽,116.463163264171,27.8826409070115,0.0378,5
陈油-杨林桥,116.470208169944,27.8817307562074,0.0114,5
官家-前排,116.471800030381,27.8912575908355,0.0105,5
官家-叶家,116.476663851596,27.8945420945446,0.0306,5
官家-何家,116.469333459174,27.9003530357602,0.0116,5
官家-谢坊,116.471884703849,27.9017894391876,0.01,5
官家-官家,116.473116594031,27.9044616413157,0.0474,5
官家-周家,116.475997668557,27.9043408471407,0.0234,5
官家-上罗,116.478641535059,27.9016591713711,0.0168,5
官家-田南吴家,116.481939740928,27.9011359161664,0.0135,5
范家-南郑,116.486687804721,27.9000300602303,0.0153,5
范家-楼上郑,116.487689771699,27.9027196847468,0.0204,5
范家-塅上郑家,116.490936221638,27.9038586671968,0.0105,5
范家-汤家岭,116.496455045343,27.9012191319294,0.0123,5
陈油-饶米信,116.494899087213,27.8938020433473,0.0141,5
陈油-付家,116.484895448142,27.8963522701538,0.0444,5
陈油-米山张家,116.482738674902,27.8914986826884,0.0204,5
陈油-陈油,116.482556293839,27.8868358616951,0.0591,5
陈油-廖坊董家,116.4819113952,27.8791758535155,0.0714,5
廖家-廖家,116.482093432896,27.8774759056836,0.0444,5
陈油-新村黄家,116.481713121255,27.8725232743026,0.0126,5
玉湖-夏家,116.480383049238,27.8684882904698,0.114,5
玉湖-下渡,116.472010443248,27.865811157108,0.0915,5
站上-姜坊李家,116.46428245429,27.8589971789255,0.0399,5
站上-彭坊全家,116.458605690618,27.8539472932865,0.1152,5
站上-乌溪杨家,116.453070993853,27.8590143775217,0.0576,5
站上-乌溪周家,116.450289940626,27.8625686211135,0.0468,5
白竹-铁炉塘熊家,116.436748908515,27.8586227516568,0.0357,5
白竹-梳桩田吴家,116.433721942639,27.847007456587,0.0351,5
白竹-新张,116.426602765989,27.8451343202791,0.0243,5
白竹-北溪黄家,116.419404755647,27.8441573954714,0.0591,5
白竹-北溪潘家,116.423998950101,27.8398054187301,0.0171,5
下张-墩后黄家,116.427019063763,27.8284253728406,0.0258,5
下张-墩后周家,116.431586488105,27.8282342506842,0.0384,5
下张-古塘邓家,116.426110779031,27.8190257477203,0.0357,5
下张-塅上钱家,116.424947622836,27.8151338194151,0.0459,5
下张-河上,116.430763873099,27.8161395698399,0.0492,5
下张-港南,116.438177509843,27.8194983644742,0.0345,5
下张-湖上封家,116.440895504897,27.8266618851248,0.0477,5
下张-吴里,116.442450916677,27.8325564004488,0.0588,5
下张-饶家,116.452054260621,27.8299423606602,0.0639,5
下张-古港,116.44722857946,27.8249615637109,0.1191,5
下张-下张,116.445136129267,27.8188753404425,0.0639,5
下张-山东李家,116.452480119488,27.8204471185525,0.0561,5
下张-山东朱家,116.457427247874,27.818383916979,0.102,5
下张-茶园龚家,116.458460411421,27.823006727515,0.0282,5
东馆-塅上陈游,116.47491630183,27.8357196728391,0.0378,5
东馆-梦桥郄,116.467711463797,27.8362140378881,0.063,5
站上-吕桥,116.464064562979,27.8370718966466,0.0963,5
站上-站上,116.460405081064,27.8403899024351,0.0777,5
站上-白坊,116.461387607106,27.8458125072153,0.1023,5
玉湖-王家,116.475909165778,27.8536746443657,0.09,5
刘村-小羊坊,116.507035831975,27.8502763387102,0.015,5
刘村-上黄,116.515640861998,27.8520900817417,0.12,5
刘村-嵩源危家,116.511992878458,27.8533484439917,0.108,5
刘村-上龙邓家,116.507006611151,27.8584624928609,0.057,5
刘村-下溪邓家,116.500458303772,27.8646556159967,0.18,5
加升-南门高家,116.521767821212,27.884499333882,0.0306,5
加升-李家,116.525968271776,27.8896490081383,0.0156,5
加升-吴家,116.519354362289,27.8894356955099,0.027,5
加升-颜家,116.52056214217,27.8933304738565,0.0111,5
加升-枫树下,116.517559474483,27.8974434120628,0.0108,5
加升-朱家桥,116.519056701846,27.8996921126281,0.015,5
江下-花园李家,116.521752792914,27.9036511110133,0.0126,5
范家-李家坑,116.514634691231,27.9106116987215,0.0012,5
范家-秤砣山丁家,116.510178315565,27.9182795855417,0.036,5
范家-加湖汪家,116.502930309358,27.9163470443493,0.0102,5
范家-加湖谢家,116.503756762211,27.9147829925933,0.0153,5
范家-徐家岭,116.495857641508,27.9071398727412,0.0045,5
范家-范家,116.491206608702,27.911974955008,0.0423,5
嵩湖-上谢,116.486655542824,27.910883784284,0.0813,5
江下-上栎坪,116.520524793435,27.9099203876327,0.0096,5
江下-下栎坪2,116.521655159673,27.9102792741364,0.0102,5
江下-下栎坪1,116.521655159673,27.9102792741364,0.0102,5
江下-汤家,116.532651390584,27.9073969909301,0.018,5
江下-龙家,116.527500174362,27.9045710054125,0.0111,5
江下-江上,116.528575556712,27.9024838037258,0.0084,5
加升-东坑傅家,116.529102983683,27.8916932659163,0.0279,5
加升-彭坊,116.530866674229,27.8815416855308,0.0207,5
厚源-厚源1,116.534589415625,27.8606327045036,0.1584,5
厚源-厚源2组,116.538351643105,27.859184661885,0.1056,5
饶家-饶家村,116.54937169977,27.8731913466537,0.153,5
饶家-饶家3、4组,116.550029060076,27.8767937649403,0.0678,5
付家-瑶上封家,116.57087403763,27.875690427533,0.0081,5
付家-瑶千谢家,116.566794377827,27.8833586954723,0.0042,5
付家-外陈坊,116.567074114791,27.896416989823,0.0057,5
付家-傅家1,116.558086245343,27.9004174240957,0.0072,5
付家-南门谢家,116.557588123613,27.9023821349517,0.0078,5
付家-阮家,116.554477252379,27.9097947015791,0.0063,5
付家-吴山岭,116.550556721791,27.9083857745478,0.0111,5
付家-湖上孙家,116.545754041636,27.9110478615697,0.0144,5
