106,21863,21970,21554,2428
107,21863,21971,21261,2395
108,21863,21972,21215,2430
109,21863,21973,22418,2590
110,21863,21974,23056,2694
111,21863,21975,24393,2891
112,21863,21976,22794,2636
113,21863,21977,24393,2891
114,21863,21978,22902,2617
115,21863,21979,22555,2543
116,21863,21980,23939,2810
117,21863,21981,23939,2810
118,21863,21982,22611,2598
119,21863,21983,23939,2810
120,21863,21984,26673,3499
121,21863,21985,26478,3434
122,21863,21986,26649,3491
123,21863,21987,27148,3594
124,21863,21988,27858,3730
125,21863,21989,23255,2874
126,21863,21990,23255,2874
127,21863,21991,23255,2874
128,21863,21992,22527,2735
129,21863,21993,21319,2532
130,21863,21994,20848,2437
131,21863,21995,19874,2235
132,21863,21996,18985,2125
133,21863,21997,18752,2094
134,21863,21998,18205,2014
135,21863,21999,18205,2014
136,21863,22000,19075,2155
137,21863,22001,26241,3409
138,21863,22002,22949,2759
139,21863,22003,23208,2816
140,21863,22004,23997,2959
141,21863,22005,24500,3056
142,21863,22006,19680,2265
143,21863,22007,19887,2313
144,21863,22008,17407,1987
145,21863,22009,15024,1852
146,21863,22010,14069,2091
147,21863,22011,12262,1901
148,21863,22012,11702,1795
149,21863,22013,12875,1990
150,21863,22014,11219,1755
151,21863,22015,29253,3633
152,21863,22016,9529,1691
153,21863,22017,29253,3633
154,21863,22018,29257,3598
155,21863,22019,15828,2524
156,21863,22020,12667,1954
157,21863,22021,12839,1981
158,21863,22022,12839,1981
159,21863,22023,15058,2262
160,21863,22024,15058,2262
161,21863,22025,17903,2622
162,21863,22026,26683,3477
163,21863,22027,17903,2622
164,21863,22028,17903,2622
165,21863,22029,17199,2497
166,21863,22030,16921,2436
167,21863,22031,16921,2436
168,21863,22032,15443,2215
169,21863,22033,14608,2180
170,21863,22034,14668,2187
171,21863,22035,13248,1929
172,21863,22036,13743,2002
173,21863,22037,13877,2001
174,21863,22038,15328,1911
175,21863,22039,21810,2519
176,21863,22040,21437,2416
177,21863,22041,21580,2435
178,21863,22042,18495,2699
179,21863,22043,19921,2950
180,21863,22044,23788,2824
181,21863,22045,23843,2840
182,21863,22046,24753,2369
183,21863,22047,23032,2678
184,21863,22048,22379,2553
185,21863,22049,22373,2580
186,21863,22050,35785,2861
187,21863,22051,24209,2825
188,21863,22052,24209,2825
189,21863,22053,23819,2761
190,21863,22054,23819,2761
191,21863,22055,23765,2717
192,21863,22056,23765,2717
193,21863,22057,24181,2778
194,21863,22058,24488,2845
195,21863,22059,21719,2569
196,21863,22060,24255,2913
197,21863,22061,21557,2542
198,21863,22062,21756,2583
199,21863,22063,21067,2453
200,21863,22064,20033,2271
201,21863,22065,20136,2276
202,21863,22066,22214,2603
203,21863,22067,15788,2285
204,21863,22068,16184,2362
205,21863,22069,17002,2481
206,21863,22070,17262,2539
207,21863,22071,18176,2660
208,21863,22072,18022,2637
209,21863,22073,17249,2477
210,21863,22074,17779,2585
211,21863,22075,17779,2585
212,21863,22076,17779,2585
213,21863,22077,18720,2776
214,21863,22078,18306,2677
215,21863,22079,20099,2997
216,21863,22080,20159,3005
217,21863,22081,20064,3040
218,21863,22082,18565,2753
219,21863,22083,18893,2813
220,21863,22084,18729,2785
221,21863,22085,20687,2849
222,21863,22086,20155,2746
223,21863,22087,20155,2746
224,21863,22088,19217,2567
225,21863,22089,18263,2440
226,21863,22090,18263,2440
227,21863,22091,17613,2393
228,21863,22092,17004,2296
229,21863,22093,17209,2459
230,21863,22094,17209,2459
231,21863,22095,16329,2284
232,21863,22096,16196,2256
233,21863,22097,16533,2341
234,21863,22098,15480,2197
235,21863,22099,15354,2234
236,21863,22100,14861,1828
237,21863,22101,14242,1726
238,21863,22102,13971,1704
239,21863,22103,13862,1697
240,21863,22104,14106,1711
241,21863,22105,13393,1654
242,21863,22106,13233,1675
243,21863,22107,13883,1794
244,21863,22108,14548,1815
245,21863,22109,16021,1923
246,21863,22110,16810,2004
247,21863,22111,17043,2057
248,21863,22112,17407,1987
249,21863,22113,16732,1907
250,21863,22114,17075,1932
251,21863,22115,16732,1907
252,21863,22116,15935,1849
253,21863,22117,16719,2473
254,21863,22118,16719,2473
255,21863,22119,15788,2285
256,21863,22120,16346,2394
257,21863,22121,18128,2624
258,21863,22122,18972,2758
259,21863,22123,21982,2967
260,21863,22124,15218,1782
261,21863,22125,15475,1814
262,21863,22126,10000000,0
263,21864,21865,3698,738
264,21864,21866,6271,1201
265,21864,21867,5852,1111
266,21864,21868,5502,1046
267,21864,21869,5189,1002
268,21864,21870,5189,1002
269,21864,21871,4975,980
270,21864,21872,6828,1232
271,21864,21873,8128,1287
272,21864,21874,8128,1287
273,21864,21875,9430,1411
274,21864,21876,19467,2840
275,21864,21877,8128,1287
276,21864,21878,16904,2349
277,21864,21879,10404,1801
278,21864,21880,9298,1590
279,21864,21881,8546,1575
280,21864,21882,12109,1772
281,21864,21883,12109,1772
282,21864,21884,12109,1772
283,21864,21885,12109,1772
284,21864,21886,12109,1772
285,21864,21887,14094,1979
286,21864,21888,13421,1903
287,21864,21889,10936,1533
288,21864,21890,6521,1132
289,21864,21891,6351,1149
290,21864,21892,10136,1483
291,21864,21893,10205,1483
292,21864,21894,8256,1351
293,21864,21895,13276,1967
294,21864,21896,13276,1967
295,21864,21897,12549,1827
296,21864,21898,12328,2019
297,21864,21899,13969,2313
298,21864,21900,11630,1880
299,21864,21901,10754,1728
300,21864,21902,9867,1556
301,21864,21903,10343,1625
302,21864,21904,10330,1649
303,21864,21905,13725,2231
304,21864,21906,13725,2231
305,21864,21907,14319,2074
306,21864,21908,14319,2074
307,21864,21909,14038,1727
308,21864,21910,15561,1892
309,21864,21911,16321,1888
310,21864,21912,16822,2055
311,21864,21913,17416,2013
312,21864,21914,27695,2481
313,21864,21915,24381,3041
314,21864,21916,22085,2714
315,21864,21917,22085,2714
316,21864,21918,21284,2559
317,21864,21919,21415,2585
318,21864,21920,25887,3347
319,21864,21921,25602,3283
320,21864,21922,26241,3409
321,21864,21923,21284,2559
322,21864,21924,13969,2313
323,21864,21925,14232,2364
324,21864,21926,13276,1967
325,21864,21927,12591,1688
326,21864,21928,11773,1868
327,21864,21929,6445,1254
328,21864,21930,6424,1245
329,21864,21931,6386,1140
330,21864,21932,6374,1097
331,21864,21933,7495,1223
332,21864,21934,7545,1396
333,21864,21935,7485,1274
334,21864,21936,6380,1101
335,21864,21937,4383,866
336,21864,21938,3547,701
337,21864,21939,1467,291
338,21864,21940,3408,665
339,21864,21941,5721,1100
340,21864,21942,5058,948
341,21864,21943,5745,1023
342,21864,21944,6875,1214
343,21864,21945,6596,1183
344,21864,21946,9671,1478
345,21864,21947,9976,1538
346,21864,21948,7321,1322
347,21864,21949,7321,1322
348,21864,21950,7659,1394
349,21864,21951,8235,1504
350,21864,21952,7876,1431
351,21864,21953,7657,1386
352,21864,21954,11577,1757
353,21864,21955,10994,1528
354,21864,21956,10681,1508
355,21864,21957,10384,1460
356,21864,21958,11873,1692
357,21864,21959,11479,1546
358,21864,21960,12591,1688
359,21864,21961,12826,1640
360,21864,21962,20111,2334
361,21864,21963,20913,2392
362,21864,21964,20848,2437
363,21864,21965,20913,2392
364,21864,21966,20960,2402
365,21864,21967,22748,2687
366,21864,21968,22748,2687
367,21864,21969,29085,3969
368,21864,21970,21554,2428
369,21864,21971,21261,2395
370,21864,21972,21215,2430
371,21864,21973,22418,2590
372,21864,21974,23056,2694
373,21864,21975,24393,2891
374,21864,21976,22794,2636
375,21864,21977,24393,2891
376,21864,21978,22902,2617
377,21864,21979,22555,2543
378,21864,21980,23939,2810
379,21864,21981,23939,2810
380,21864,21982,22611,2598
381,21864,21983,23939,2810
382,21864,21984,26673,3499
383,21864,21985,26478,3434
384,21864,21986,26649,3491
385,21864,21987,27148,3594
386,21864,21988,27858,3730
387,21864,21989,23255,2874
388,21864,21990,23255,2874
389,21864,21991,23255,2874
390,21864,21992,22527,2735
391,21864,21993,21319,2532
392,21864,21994,20848,2437
393,21864,21995,19874,2235
394,21864,21996,18985,2125
395,21864,21997,18752,2094
396,21864,21998,18205,2014
397,21864,21999,18205,2014
398,21864,22000,19075,2155
399,21864,22001,26241,3409
400,21864,22002,22949,2759
401,21864,22003,23208,2816
402,21864,22004,23997,2959
403,21864,22005,24500,3056
404,21864,22006,19680,2265
405,21864,22007,19887,2313
406,21864,22008,17407,1987
407,21864,22009,15024,1852
408,21864,22010,14069,2091
409,21864,22011,12262,1901
410,21864,22012,11702,1795
411,21864,22013,12875,1990
412,21864,22014,11219,1755
413,21864,22015,29253,3633
414,21864,22016,9529,1691
415,21864,22017,29253,3633
416,21864,22018,29257,3598
417,21864,22019,15828,2524
418,21864,22020,12667,1954
419,21864,22021,12839,1981
420,21864,22022,12839,1981
421,21864,22023,15058,2262
422,21864,22024,15058,2262
423,21864,22025,17903,2622
424,21864,22026,26683,3477
425,21864,22027,17903,2622
426,21864,22028,17903,2622
427,21864,22029,17199,2497
428,21864,22030,16921,2436
429,21864,22031,16921,2436
430,21864,22032,15443,2215
431,21864,22033,14608,2180
432,21864,22034,14668,2187
433,21864,22035,13248,1929
434,21864,22036,13743,2002
435,21864,22037,13877,2001
436,21864,22038,15328,1911
437,21864,22039,21810,2519
438,21864,22040,21437,2416
439,21864,22041,21580,2435
440,21864,22042,18495,2699
441,21864,22043,19921,2950
442,21864,22044,23788,2824
443,21864,22045,23843,2840
444,21864,22046,24753,2369
445,21864,22047,23032,2678
446,21864,22048,22379,2553
447,21864,22049,22373,2580
448,21864,22050,35785,2861
449,21864,22051,24209,2825
450,21864,22052,24209,2825
451,21864,22053,23819,2761
452,21864,22054,23819,2761
453,21864,22055,23765,2717
454,21864,22056,23765,2717
455,21864,22057,24181,2778
456,21864,22058,24488,2845
457,21864,22059,21719,2569
458,21864,22060,24255,2913
459,21864,22061,21557,2542
460,21864,22062,21756,2583
461,21864,22063,21067,2453
462,21864,22064,20033,2271
463,21864,22065,20136,2276
464,21864,22066,22214,2603
465,21864,22067,15788,2285
466,21864,22068,16184,2362
467,21864,22069,17002,2481
468,21864,22070,17262,2539
469,21864,22071,18176,2660
470,21864,22072,18022,2637
471,21864,22073,17249,2477
472,21864,22074,17779,2585
473,21864,22075,17779,2585
474,21864,22076,17779,2585
475,21864,22077,18720,2776
476,21864,22078,18306,2677
477,21864,22079,20099,2997
478,21864,22080,20159,3005
479,21864,22081,20064,3040
480,21864,22082,18565,2753
481,21864,22083,18893,2813
482,21864,22084,18729,2785
483,21864,22085,20687,2849
484,21864,22086,20155,2746
485,21864,22087,20155,2746
486,21864,22088,19217,2567
487,21864,22089,18263,2440
488,21864,22090,18263,2440
489,21864,22091,17613,2393
490,21864,22092,17004,2296
491,21864,22093,17209,2459
492,21864,22094,17209,2459
493,21864,22095,16329,2284
494,21864,22096,16196,2256
495,21864,22097,16533,2341
496,21864,22098,15480,2197
497,21864,22099,15354,2234
498,21864,22100,14861,1828
499,21864,22101,14242,1726
500,21864,22102,13971,1704
501,21864,22103,13862,1697
502,21864,22104,14106,1711
503,21864,22105,13393,1654
504,21864,22106,13233,1675
505,21864,22107,13883,1794
506,21864,22108,14548,1815
507,21864,22109,16021,1923
508,21864,22110,16810,2004
509,21864,22111,17043,2057
510,21864,22112,17407,1987
511,21864,22113,16732,1907
512,21864,22114,17075,1932
513,21864,22115,16732,1907
514,21864,22116,15935,1849
515,21864,22117,16719,2473
516,21864,22118,16719,2473
517,21864,22119,15788,2285
518,21864,22120,16346,2394
519,21864,22121,18128,2624
520,21864,22122,18972,2758
521,21864,22123,21982,2967
522,21864,22124,15218,1782
523,21864,22125,15475,1814
524,21864,22126,10000000,0
525,21865,21866,2963,536
526,21865,21867,2544,446
527,21865,21868,2194,381
528,21865,21869,1881,337
529,21865,21870,1881,337
530,21865,21871,1667,315
531,21865,21872,3520,567
532,21865,21873,4820,622
533,21865,21874,4820,622
534,21865,21875,6122,746
535,21865,21876,16159,2175
536,21865,21877,4820,622
537,21865,21878,13596,1684
538,21865,21879,7096,1136
539,21865,21880,5990,925
540,21865,21881,5238,910
541,21865,21882,5534,807
542,21865,21883,5534,807
543,21865,21884,5534,807
544,21865,21885,5534,807
545,21865,21886,5534,807
546,21865,21887,7519,1014
547,21865,21888,6846,938
548,21865,21889,4361,568
549,21865,21890,3213,467
550,21865,21891,3043,484
551,21865,21892,3561,518
552,21865,21893,3630,510
553,21865,21894,6084,733
554,21865,21895,10810,1280
555,21865,21896,10810,1280
556,21865,21897,10083,1140
557,21865,21898,10180,1411
558,21865,21899,11821,1705
559,21865,21900,9482,1272
560,21865,21901,8606,1120
561,21865,21902,7719,948
562,21865,21903,8195,1017
563,21865,21904,8182,1041
564,21865,21905,11577,1623
565,21865,21906,11577,1623
566,21865,21907,7744,1109
567,21865,21908,7744,1109
568,21865,21909,7463,762
569,21865,21910,8986,927
570,21865,21911,9746,923
571,21865,21912,10247,1090
572,21865,21913,10841,1048
573,21865,21914,25229,1794
574,21865,21915,21915,2354
575,21865,21916,19619,2027
576,21865,21917,19619,2027
577,21865,21918,18818,1872
578,21865,21919,18949,1898
579,21865,21920,23421,2660
580,21865,21921,23136,2596
581,21865,21922,23775,2722
582,21865,21923,18818,1872
583,21865,21924,11821,1705
584,21865,21925,12084,1756
585,21865,21926,10810,1280
586,21865,21927,10125,1001
587,21865,21928,16498,2062
588,21865,21929,10155,1334
589,21865,21930,10134,1325
590,21865,21931,10632,1277
591,21865,21932,10620,1234
592,21865,21933,11741,1360
593,21865,21934,15976,2012
594,21865,21935,12352,1484
595,21865,21936,11303,1311
596,21865,21937,15029,1867
597,21865,21938,15210,1845
598,21865,21939,3561,699
599,21865,21940,11195,1498
600,21865,21941,9431,1180
601,21865,21942,8332,981
602,21865,21943,8332,981
603,21865,21944,7731,975
604,21865,21945,8058,1004
605,21865,21946,7205,791
606,21865,21947,7510,851
607,21865,21948,8783,1143
608,21865,21949,8783,1143
609,21865,21950,9121,1215
610,21865,21951,9697,1325
611,21865,21952,9338,1252
612,21865,21953,9119,1207
613,21865,21954,9111,1070
614,21865,21955,8528,841
615,21865,21956,8215,821
616,21865,21957,7918,773
617,21865,21958,9407,1005
618,21865,21959,9013,859
619,21865,21960,10125,1001
620,21865,21961,10360,953
621,21865,21962,17645,1647
622,21865,21963,18447,1705
623,21865,21964,18382,1750
624,21865,21965,18447,1705
625,21865,21966,18494,1715
626,21865,21967,20282,2000
627,21865,21968,20282,2000
628,21865,21969,22510,3004
629,21865,21970,19088,1741
630,21865,21971,18795,1708
631,21865,21972,18749,1743
632,21865,21973,19952,1903
633,21865,21974,20590,2007
634,21865,21975,21927,2204
635,21865,21976,20328,1949
636,21865,21977,21927,2204
637,21865,21978,20436,1930
638,21865,21979,20089,1856
639,21865,21980,21473,2123
640,21865,21981,21473,2123
641,21865,21982,20145,1911
642,21865,21983,21473,2123
643,21865,21984,20098,2534
644,21865,21985,20504,2626
645,21865,21986,20074,2526
646,21865,21987,20573,2629
647,21865,21988,21283,2765
648,21865,21989,20789,2187
649,21865,21990,20789,2187
650,21865,21991,20789,2187
651,21865,21992,20061,2048
652,21865,21993,18853,1845
653,21865,21994,18382,1750
654,21865,21995,17408,1548
655,21865,21996,16519,1438
656,21865,21997,16286,1407
657,21865,21998,15739,1327
658,21865,21999,15739,1327
659,21865,22000,16609,1468
660,21865,22001,23775,2722
661,21865,22002,20483,2072
662,21865,22003,20742,2129
663,21865,22004,21531,2272
664,21865,22005,22034,2369
665,21865,22006,17214,1578
666,21865,22007,17421,1626
667,21865,22008,14941,1300
668,21865,22009,12558,1165
669,21865,22010,15666,1496
670,21865,22011,16987,2095
671,21865,22012,16427,1989
672,21865,22013,17600,2184
673,21865,22014,15944,1949
674,21865,22015,28148,2680
675,21865,22016,28651,2715
676,21865,22017,28148,2680
677,21865,22018,28152,2645
678,21865,22019,29349,2875
679,21865,22020,17310,1698
680,21865,22021,17482,1725
681,21865,22022,17482,1725
682,21865,22023,15845,1568
683,21865,22024,15845,1568
684,21865,22025,16798,1669
685,21865,22026,25578,2524
686,21865,22027,16798,1669
687,21865,22028,16798,1669
688,21865,22029,16094,1544
689,21865,22030,15816,1483
690,21865,22031,15816,1483
691,21865,22032,14338,1262
692,21865,22033,15395,1486
693,21865,22034,15455,1493
694,21865,22035,15325,1386
695,21865,22036,14530,1308
696,21865,22037,14216,1259
697,21865,22038,12862,1224
698,21865,22039,19344,1832
699,21865,22040,18971,1729
700,21865,22041,19114,1748
701,21865,22042,16606,1680
702,21865,22043,18032,1931
703,21865,22044,21322,2137
704,21865,22045,21377,2153
705,21865,22046,22287,1682
706,21865,22047,20566,1991
707,21865,22048,19913,1866
708,21865,22049,19907,1893
709,21865,22050,33319,2174
710,21865,22051,21743,2138
711,21865,22052,21743,2138
712,21865,22053,21353,2074
713,21865,22054,21353,2074
714,21865,22055,21299,2030
715,21865,22056,21299,2030
716,21865,22057,21715,2091
717,21865,22058,22022,2158
718,21865,22059,19253,1882
719,21865,22060,21789,2226
720,21865,22061,19091,1855
721,21865,22062,19290,1896
722,21865,22063,18601,1766
723,21865,22064,17567,1584
724,21865,22065,17670,1589
725,21865,22066,19748,1916
726,21865,22067,13899,1266
727,21865,22068,14295,1343
728,21865,22069,15113,1462
729,21865,22070,15373,1520
730,21865,22071,17071,1707
731,21865,22072,16917,1684
732,21865,22073,16144,1524
733,21865,22074,16674,1632
734,21865,22075,16674,1632
735,21865,22076,16674,1632
736,21865,22077,17615,1823
737,21865,22078,17201,1724
738,21865,22079,18210,1978
739,21865,22080,18270,1986
740,21865,22081,20306,2367
741,21865,22082,17460,1800
742,21865,22083,17788,1860
743,21865,22084,17624,1832
744,21865,22085,19582,1896
745,21865,22086,19050,1793
746,21865,22087,19050,1793
747,21865,22088,18112,1614
748,21865,22089,17158,1487
749,21865,22090,17158,1487
750,21865,22091,16508,1440
751,21865,22092,15899,1343
752,21865,22093,16104,1506
753,21865,22094,16104,1506
754,21865,22095,15224,1331
755,21865,22096,15091,1303
756,21865,22097,15428,1388
757,21865,22098,14375,1244
758,21865,22099,13655,1228
759,21865,22100,12395,1141
760,21865,22101,11776,1039
761,21865,22102,11505,1017
762,21865,22103,11396,1010
763,21865,22104,11640,1024
764,21865,22105,10927,967
765,21865,22106,10767,988
766,21865,22107,11417,1107
767,21865,22108,12082,1128
768,21865,22109,13555,1236
769,21865,22110,14344,1317
770,21865,22111,14577,1370
771,21865,22112,14941,1300
772,21865,22113,14266,1220
773,21865,22114,14609,1245
774,21865,22115,14266,1220
775,21865,22116,13469,1162
776,21865,22117,14672,1453
777,21865,22118,14672,1453
778,21865,22119,13899,1266
779,21865,22120,14457,1375
780,21865,22121,16239,1605
781,21865,22122,17083,1739
782,21865,22123,20877,2014
783,21865,22124,12752,1095
784,21865,22125,13009,1127
785,21865,22126,10000000,0
786,21866,21867,419,81
787,21866,21868,927,191
788,21866,21869,1082,191
789,21866,21870,1296,213
790,21866,21871,2573,456
791,21866,21872,3149,455
792,21866,21873,4449,510
793,21866,21874,4449,510
794,21866,21875,5751,634
795,21866,21876,15788,2063
796,21866,21877,4449,510
797,21866,21878,13225,1572
798,21866,21879,6725,1024
799,21866,21880,5619,813
800,21866,21881,4867,798
801,21866,21882,4165,607
802,21866,21883,4165,607
803,21866,21884,4165,607
804,21866,21885,4165,607
805,21866,21886,4165,607
806,21866,21887,6150,814
807,21866,21888,5477,738
808,21866,21889,2992,368
809,21866,21890,1844,267
810,21866,21891,1674,284
811,21866,21892,2192,318
812,21866,21893,2261,310
813,21866,21894,4715,533
814,21866,21895,9441,1080
815,21866,21896,9441,1080
816,21866,21897,8714,940
817,21866,21898,8811,1211
818,21866,21899,10452,1505
819,21866,21900,8113,1072
820,21866,21901,7237,920
821,21866,21902,6350,748
822,21866,21903,6826,817
823,21866,21904,6813,841
824,21866,21905,10208,1423
825,21866,21906,10208,1423
826,21866,21907,6375,909
827,21866,21908,6375,909
828,21866,21909,6094,562
829,21866,21910,7617,727
830,21866,21911,8377,723
831,21866,21912,8878,890
832,21866,21913,9472,848
833,21866,21914,23860,1594
834,21866,21915,20546,2154
835,21866,21916,18250,1827
836,21866,21917,18250,1827
837,21866,21918,17449,1672
838,21866,21919,17580,1698
839,21866,21920,22052,2460
840,21866,21921,21767,2396
841,21866,21922,22406,2522
842,21866,21923,17449,1672
843,21866,21924,10452,1505
844,21866,21925,10715,1556
845,21866,21926,9441,1080
846,21866,21927,8756,801
847,21866,21928,15129,1862
848,21866,21929,8786,1134
849,21866,21930,8765,1125
850,21866,21931,9263,1077
851,21866,21932,9251,1034
852,21866,21933,10372,1160
853,21866,21934,14607,1812
854,21866,21935,10983,1284
855,21866,21936,9934,1111
856,21866,21937,13660,1667
857,21866,21938,13841,1645
858,21866,21939,11219,1571
859,21866,21940,9826,1298
860,21866,21941,8062,980
861,21866,21942,6963,781
862,21866,21943,6963,781
863,21866,21944,6362,775
864,21866,21945,6689,804
865,21866,21946,5836,591
866,21866,21947,6141,651
867,21866,21948,7414,943
868,21866,21949,7414,943
869,21866,21950,7752,1015
870,21866,21951,8328,1125
871,21866,21952,7969,1052
872,21866,21953,7750,1007
873,21866,21954,7742,870
874,21866,21955,7159,641
875,21866,21956,6846,621
876,21866,21957,6549,573
877,21866,21958,8038,805
878,21866,21959,7644,659
879,21866,21960,8756,801
880,21866,21961,8991,753
881,21866,21962,16276,1447
882,21866,21963,17078,1505
883,21866,21964,17013,1550
884,21866,21965,17078,1505
885,21866,21966,17125,1515
886,21866,21967,18913,1800
887,21866,21968,18913,1800
888,21866,21969,21141,2804
889,21866,21970,17719,1541
890,21866,21971,17426,1508
891,21866,21972,17380,1543
892,21866,21973,18583,1703
893,21866,21974,19221,1807
894,21866,21975,20558,2004
895,21866,21976,18959,1749
896,21866,21977,20558,2004
897,21866,21978,19067,1730
898,21866,21979,18720,1656
899,21866,21980,20104,1923
900,21866,21981,20104,1923
901,21866,21982,18776,1711
902,21866,21983,20104,1923
903,21866,21984,18729,2334
904,21866,21985,19135,2426
905,21866,21986,18705,2326
906,21866,21987,19204,2429
907,21866,21988,19914,2565
908,21866,21989,19420,1987
909,21866,21990,19420,1987
910,21866,21991,19420,1987
911,21866,21992,18692,1848
912,21866,21993,17484,1645
913,21866,21994,17013,1550
914,21866,21995,16039,1348
915,21866,21996,15150,1238
916,21866,21997,14917,1207
917,21866,21998,14370,1127
918,21866,21999,14370,1127
919,21866,22000,15240,1268
920,21866,22001,22406,2522
921,21866,22002,19114,1872
922,21866,22003,19373,1929
923,21866,22004,20162,2072
924,21866,22005,20665,2169
925,21866,22006,15845,1378
926,21866,22007,16052,1426
927,21866,22008,13572,1100
928,21866,22009,11189,965
929,21866,22010,14297,1296
930,21866,22011,15618,1895
931,21866,22012,15058,1789
932,21866,22013,16231,1984
933,21866,22014,14575,1749
934,21866,22015,26779,2480
935,21866,22016,27282,2515
936,21866,22017,26779,2480
937,21866,22018,26783,2445
938,21866,22019,27980,2675
939,21866,22020,15941,1498
940,21866,22021,16113,1525
941,21866,22022,16113,1525
942,21866,22023,14476,1368
943,21866,22024,14476,1368
944,21866,22025,15429,1469
945,21866,22026,24209,2324
946,21866,22027,15429,1469
947,21866,22028,15429,1469
948,21866,22029,14725,1344
949,21866,22030,14447,1283
950,21866,22031,14447,1283
951,21866,22032,12969,1062
952,21866,22033,14026,1286
953,21866,22034,14086,1293
954,21866,22035,13956,1186
955,21866,22036,13161,1108
956,21866,22037,12847,1059
957,21866,22038,11493,1024
958,21866,22039,17975,1632
959,21866,22040,17602,1529
960,21866,22041,17745,1548
961,21866,22042,15237,1480
962,21866,22043,16663,1731
963,21866,22044,19953,1937
964,21866,22045,20008,1953
965,21866,22046,20918,1482
966,21866,22047,19197,1791
967,21866,22048,18544,1666
968,21866,22049,18538,1693
969,21866,22050,31950,1974
970,21866,22051,20374,1938
971,21866,22052,20374,1938
972,21866,22053,19984,1874
973,21866,22054,19984,1874
974,21866,22055,19930,1830
975,21866,22056,19930,1830
976,21866,22057,20346,1891
977,21866,22058,20653,1958
978,21866,22059,17884,1682
979,21866,22060,20420,2026
980,21866,22061,17722,1655
981,21866,22062,17921,1696
982,21866,22063,17232,1566
983,21866,22064,16198,1384
984,21866,22065,16301,1389
985,21866,22066,18379,1716
986,21866,22067,12530,1066
987,21866,22068,12926,1143
988,21866,22069,13744,1262
989,21866,22070,14004,1320
990,21866,22071,15702,1507
991,21866,22072,15548,1484
992,21866,22073,14775,1324
993,21866,22074,15305,1432
994,21866,22075,15305,1432
995,21866,22076,15305,1432
996,21866,22077,16246,1623
997,21866,22078,15832,1524
998,21866,22079,16841,1778
999,21866,22080,16901,1786
1000,21866,22081,18937,2167
1001,21866,22082,16091,1600
1002,21866,22083,16419,1660
1003,21866,22084,16255,1632
1004,21866,22085,18213,1696
1005,21866,22086,17681,1593
1006,21866,22087,17681,1593
