id,lng,lat,route,order,weight
畲塘-上姜村,116.346914886119,28.0713231555665,4.0,18.0,0.076
邹杨-游家,116.352706671199,28.074484624156,4.0,19.0,0.0519
邹杨-邹家,116.355278714536,28.0761310909214,4.0,20.0,0.141
邹杨-吴家,116.358146594651,28.0749788166815,4.0,21.0,0.0783
邹杨-王家,116.356662628435,28.0731177823981,4.0,22.0,0.2241
永丰-游家,116.357316381277,28.0664531925006,4.0,23.0,0.0726
永丰-外朱,116.358791625579,28.0629271676512,4.0,24.0,0.1812
永丰-黎章吴,116.357977401963,28.0598790295136,4.0,25.0,0.1938
沙溪-沙溪,116.364256020909,28.0594185041117,4.0,26.0,0.1383
沙溪-东洲黄家,116.36818222654,28.0681914542979,4.0,27.0,0.1005
沙溪-东洲徐家,116.366654834854,28.0694543244637,4.0,28.0,0.1371
双林-廖打渔,116.37980141719,28.0710745951463,5.0,1.0,0.138
双林-阮家,116.375333403713,28.0739518736746,5.0,2.0,0.0585
双林-尧家,116.370654280342,28.0736025123506,5.0,3.0,0.258
双林-下顾,116.372148220332,28.0714321858156,5.0,4.0,0.084
双林-上顾,116.374679270286,28.0706163546522,5.0,5.0,0.078
沙溪-詹吴,116.371619456147,28.0613290424792,5.0,6.0,0.111
良溪-苏家,116.37681137818,28.0628247609217,5.0,7.0,0.174
良溪-下徐,116.380443573168,28.06379045939,5.0,8.0,0.078
良溪-上徐,116.388190123106,28.0620734439994,5.0,9.0,0.378
丁村-一-三组,116.395796160768,28.0484769003992,5.0,10.0,0.2934
南头-二、七-九组,116.393321334992,28.043579048156,5.0,11.0,0.2034
沿岗村-沿岗,116.405173784515,28.0439176827589,5.0,12.0,0.138
白米-南岗,116.414081454604,28.0535293937461,5.0,13.0,0.0984
白米-白米坑,116.404451250005,28.0576647654962,5.0,14.0,0.0966
白米-胡家岭,116.399864250192,28.0609035330526,5.0,15.0,0.1203
舍前-雷坊庙,116.40815753915,28.0703722630791,5.0,16.0,0.1599
中华-廖家,116.408167048516,28.0814886763128,5.0,17.0,0.0837
塘头-一-七组,116.412305111573,28.0853179209684,5.0,18.0,0.414
中华-冯家,116.403944502456,28.0857480322546,5.0,19.0,0.0837
中华-何家,116.397913196492,28.0871938854611,5.0,20.0,0.1392
中华-李家,116.401283596264,28.0832860980586,5.0,21.0,0.0354
舍前-北邓,116.402253518336,28.0777228066822,5.0,22.0,0.0828
舍前-章家,116.399060345088,28.0775350319751,5.0,23.0,0.1185
舍前-南邓,116.400256322366,28.0730354559888,5.0,24.0,0.0519
