id,lng,lat,route,order,weight
庄前-店前,116.505611013867,27.6423981534228,1.0,60.0,0.036
庄前-殿前科,116.505524867367,27.6441312161561,1.0,61.0,0.0651
庄前-上兴堡,116.502178722442,27.6471819601499,1.0,62.0,0.0312
南坑-际下,116.489931893223,27.6643634588376,1.0,63.0,0.0162
南际-棋盘岭,116.500042894759,27.672930612278,1.0,64.0,0.0378
谭下-张家,116.496652332752,27.6809484257935,1.0,65.0,0.0435
南际-院背,116.492112278816,27.6774029774167,1.0,66.0,0.039
南坑-攸源岭,116.474388180942,27.6781021987248,1.0,67.0,0.0171
娄浒-周家,116.466180383278,27.6993014870858,1.0,68.0,0.0063
娄浒-新沧泉,116.463013768356,27.69811041344,1.0,69.0,0.0294
娄浒-老沧泉,116.458845728389,27.6981324969902,1.0,70.0,0.0159
娄浒-墩上,116.462552905148,27.701859914907,1.0,71.0,0.0123
娄浒-袁家,116.470955396079,27.7067398477661,1.0,72.0,0.0255
娄浒-汪家,116.464262951282,27.7080252723464,1.0,73.0,0.0261
荣垦-娄山寺,116.458905467342,27.7139162416885,1.0,74.0,0.0084
何岭-神岭,116.452845295738,27.72790750758,1.0,75.0,0.0129
新街-余家,116.440296915291,27.7137374539342,1.0,76.0,0.0135
新街-干坑,116.444040309171,27.7048558572078,1.0,77.0,0.0051
棠下-上街,116.444857148722,27.6923209449856,1.0,78.0,0.0159
棠下-下街,116.444900640653,27.6905627397972,1.0,79.0,0.0123
莲源-黄家,116.437821210111,27.6827264632473,1.0,80.0,0.0207
棠下-黑山,116.4328771848,27.6936466437175,1.0,81.0,0.0093
新街-菡头,116.43559230304,27.7029540784976,1.0,82.0,0.0096
新街-黎家排,116.432209754313,27.7077017564242,1.0,83.0,0.0114
天泉-老洪,116.423012801734,27.7067736913188,1.0,84.0,0.0069
天泉-斋堂,116.417984664841,27.7078173222581,1.0,85.0,0.0138
天泉-石桥下,116.418412445801,27.7143169999382,1.0,86.0,0.0075
新街-新街村,116.431333428497,27.7155331917094,1.0,87.0,0.0684
荣山-筒车桥,116.42649749331,27.7231674990999,1.0,88.0,0.0336
上陈-行树下,116.422336834174,27.7226676982853,1.0,89.0,0.0054
上陈-油山,116.419278522599,27.7299253420389,1.0,90.0,0.0291
上陈-上陈,116.414862001299,27.7344898120144,1.0,91.0,0.0135
上陈-中陈,116.41267414549,27.7396339940838,1.0,92.0,0.0081
上陈-下陈,116.408726313443,27.7460323067367,1.0,93.0,0.0081
上陈-何家,116.42459201657,27.7394686432681,1.0,94.0,0.0261
何岭-院庄,116.44182967648,27.739568581924,1.0,95.0,0.0276
何岭-何岭,116.450409857232,27.7438401676303,1.0,96.0,0.0603
新安-张家,116.454745150315,27.7487331702249,1.0,97.0,0.018
新安-王家,116.452301671079,27.7525695261017,1.0,98.0,0.0681
付家-傅家2,116.438647493554,27.7613919855504,1.0,99.0,0.0828
田南-艾家,116.437934069668,27.7643604114501,1.0,100.0,0.0195
田南-龚家,116.427645086595,27.7636449417042,1.0,101.0,0.0294
田南-许姚,116.424207872387,27.7678370811007,1.0,102.0,0.0285
郑家-江家,116.409125840681,27.7601797370932,1.0,103.0,0.0422
郑家-黎家,116.40710804716,27.7602067024635,1.0,104.0,0.06
郑家-揭家,116.405799471945,27.7578094051479,1.0,105.0,0.04
曾陆-张坊,116.386732055464,27.7573351612931,1.0,106.0,0.06
曾陆-陈黎,116.37871830837,27.7537976423763,1.0,107.0,0.0447
曾陆-塘下,116.370917882823,27.7465909667636,1.0,108.0,0.0489
曾陆-田南,116.377315920686,27.7449880112306,1.0,109.0,0.03
光荣-田西,116.38796350185,27.7387410139626,1.0,110.0,0.0123
光荣-门里,116.394142297561,27.7341493221348,1.0,111.0,0.0117
新村-新村,116.393284239219,27.7319738298018,1.0,112.0,0.0615
光荣-田东,116.390882796747,27.7314643390678,1.0,113.0,0.012
新村-院坑,116.392961802135,27.7153842364285,1.0,114.0,0.0156
光荣-下高池,116.377458658369,27.7248442218677,1.0,115.0,0.0111
光荣-上高池,116.366386751009,27.7214956717187,1.0,116.0,0.0069
陈园-吴家,116.355793508578,27.7235247224123,1.0,117.0,0.0615
司尧-墩上,116.328309900425,27.7372876642042,2.0,1.0,0.03
司尧-熊家、湾上,116.32427289039,27.7392893535476,2.0,2.0,0.0363
龙溪-余坊,116.311499079467,27.7327632779208,2.0,3.0,0.0681
龙溪-皱家,116.307092310677,27.7318592585536,2.0,4.0,0.0387
龙溪-樟瑶,116.307339628064,27.7207213787479,2.0,5.0,0.0627
龙溪-下街,116.299536853638,27.7169785757921,2.0,6.0,0.1653
易家-易家,116.300810865606,27.726924259936,2.0,7.0,0.243
易家-上中邓,116.297099662659,27.7384071684075,2.0,8.0,0.1197
易家-鹰咀石,116.301692934872,27.7378371490632,2.0,9.0,0.0106
易家-河东,116.302525201405,27.742480143926,2.0,10.0,0.02
