id,lng,lat,route,order,weight
山头-吴家,116.31302837667,27.9236123220969,3.0,28.0,0.2568
石鼓-尧家,116.313740271545,27.9156279427572,3.0,29.0,0.138
石鼓-杨家,116.309177336898,27.9157932313674,3.0,30.0,0.1638
山头-涂家,116.308019288219,27.9227793958072,3.0,31.0,0.0885
林源-林源,116.303233851238,27.9212034085812,3.0,32.0,0.4359
园石-黄司,116.288638905416,27.8994114327138,4.0,1.0,0.1563
仓下-黄舍,116.284407480404,27.9207070993236,4.0,2.0,0.0216
仓下-欧阳,116.289980612494,27.9228356480297,4.0,3.0,0.0759
仓下-述溪,116.291634508769,27.9228192785346,4.0,4.0,0.0723
林源-新庄,116.298091665307,27.9281104191447,4.0,5.0,0.05
林源-洲上黄家,116.297040710132,27.9226659228475,4.0,6.0,0.0321
林源-排上黄家,116.299042376232,27.921066871152,4.0,7.0,0.0321
林源-庙下黄家,116.298274576517,27.9193311486689,4.0,8.0,0.0321
林源-港下范家,116.294904168876,27.9186703458385,4.0,9.0,0.1686
林源-华家,116.295063212375,27.91500551936,4.0,10.0,0.0501
林源-罗坊,116.29493012956,27.9136368788362,4.0,11.0,0.1542
仓下-吕坊,116.294282009066,27.9060869146587,4.0,12.0,0.3918
黄湾-洲上,116.299942918106,27.9016054250872,4.0,13.0,0.088
黄湾-窑上,116.302994618293,27.9009120142205,4.0,14.0,0.05
石鼓-吴艾柳湾,116.30357800942,27.9042122370562,4.0,15.0,0.1203
后坊-李家园,116.308018888804,27.8999063985809,4.0,16.0,0.078
石鼓-上舍,116.312745661437,27.9026025339809,4.0,17.0,0.1674
后坊-华家,116.314631316093,27.902597053264,4.0,18.0,0.093
皱家-皱家,116.327539124688,27.9013967367582,4.0,19.0,0.4458
安全-邹家,116.330227057441,27.9016630348324,4.0,20.0,0.078
下舍-下全,116.345321387394,27.9024423232903,4.0,21.0,0.0966
下舍-上全,116.343497267905,27.8892680336257,4.0,22.0,0.0232
下舍-荣斯桥,116.348628375238,27.8856811863026,4.0,23.0,0.02
舍头-封家,116.343716609438,27.8773854137201,4.0,24.0,0.135
下舍-章家,116.341793868305,27.8807401861057,4.0,25.0,0.1038
下舍-下舍,116.340205070651,27.8896857662039,4.0,26.0,0.0864
连城-胡头,116.322589269256,27.896349055008,4.0,27.0,0.117
