id,lng,lat,route,order,weight
魏坊-莲塘,116.145577025799,28.1766197880873,1.0,65.0,0.0705
魏坊-严家,116.147543786875,28.1789018704968,1.0,66.0,0.0168
魏坊-祖坪,116.149852917742,28.1782168951119,1.0,67.0,0.0375
吴头-上门,116.152987381603,28.1819271680454,1.0,68.0,0.057
吴头-下门,116.155212983956,28.1817246369719,1.0,69.0,0.0495
吴头-孙家,116.153510801927,28.1772609571035,1.0,70.0,0.0525
吴头-桐山,116.15075106911,28.1757890067906,1.0,71.0,0.0699
吴头-李家,116.147736470987,28.1720099330832,1.0,72.0,0.0294
吴头-周家,116.147031289965,28.1708452254121,1.0,73.0,0.0168
下门-塘坊,116.157922269898,28.1686213483534,1.0,74.0,0.0321
上门-陶家,116.158697974649,28.1606637580746,1.0,75.0,0.0579
新塘-郑家源,116.196013692505,28.1148321246819,2.0,1.0,0.1413
乔山-鱼头山,116.193836205466,28.1214576730925,2.0,2.0,0.0168
乔山-坪上,116.190388025681,28.122199872936,2.0,3.0,0.093
乔山-璜坊,116.190817583398,28.1256364760053,2.0,4.0,0.0372
乔山-乔山,116.192634403665,28.1321417930243,2.0,5.0,0.0534
乔山-坳上,116.194948789953,28.1350610965098,2.0,6.0,0.0474
乔山-厚源,116.182607248515,28.1317448132692,2.0,7.0,0.0564
西田-牌楼里,116.161364823261,28.1237134326615,2.0,8.0,0.0912
西田-蛇咀上,116.159051631314,28.1205679326378,2.0,9.0,0.0888
西田-坑里,116.156888326727,28.1212984920299,2.0,10.0,0.1254
上门-庵下,116.159406381598,28.1364930524078,2.0,11.0,0.0513
大岗-上屋,116.16611091,28.14141209,2.0,12.0,0.0483
上门-上港元,116.164453719278,28.1481866642489,2.0,13.0,0.03
上门-唐家,116.158599151827,28.1512997652113,2.0,14.0,0.0195
上门-余家,116.157593863198,28.1499489606767,2.0,15.0,0.0519
乌岚-城上,116.134193855748,28.1499543967484,2.0,16.0,0.033
株山-南肖,116.09136197,28.17409382,2.0,17.0,0.0192
上门-南头,116.161851002751,28.1568042453686,2.0,18.0,0.0162
上门-上门,116.16747139258,28.1559813122123,2.0,19.0,0.0807
下门-白富,116.169933239705,28.165622779052,2.0,20.0,0.0756
下门-付家山,116.17590695497,28.1661729062476,2.0,21.0,0.0207
白窝-塔上,116.181887531869,28.1674121814573,2.0,22.0,0.0195
白窝-白窝,116.184708556256,28.1663889693093,2.0,23.0,0.054
白窝-燕窝,116.183977554191,28.1642811777155,2.0,24.0,0.0411
白窝-塘门,116.190784658866,28.1642662778533,2.0,25.0,0.0651
白窝-陈山,116.189145642382,28.1669992311297,2.0,26.0,0.0615
白窝-夏家,116.184878448855,28.1739904966161,2.0,27.0,0.0258
白窝-伏坑,116.180744681812,28.1763360864859,2.0,28.0,0.0279
和丰-后周,116.189132896075,28.1789636775221,2.0,29.0,0.0246
和丰-土库,116.190544040381,28.1772560160833,2.0,30.0,0.0582
和丰-门楼里,116.192548359454,28.1791786396731,2.0,31.0,0.0321
和丰-竹园,116.194897392796,28.1784743500561,2.0,32.0,0.0519
和丰-池门,116.198625822996,28.1768366690117,2.0,33.0,0.045
和丰-罗家,116.19905749293,28.1710028011842,2.0,34.0,0.2031
和丰-下桂,116.202978917473,28.1765327286671,2.0,35.0,0.0831
和丰-上桂,116.205004178999,28.1757799097537,2.0,36.0,0.0624
和丰-周家,116.209484106356,28.1742734781529,2.0,37.0,0.1185
和丰-黄家,116.211981648556,28.1718188125814,2.0,38.0,0.0858
和丰-胡家,116.212047024504,28.1689239040605,2.0,39.0,0.0354
庙前-桥上,116.212909523896,28.1652059405761,2.0,40.0,0.1359
庙前-新屋,116.215341961414,28.1630606162541,2.0,41.0,0.0519
庙前-小胡,116.218268261244,28.1604431903379,2.0,42.0,0.0351
庙前-庙前,116.21977446478,28.1583141140829,2.0,43.0,0.0471
庙前-王家,116.222526611806,28.1557275780015,2.0,44.0,0.0279
庙前-管家,116.219606262224,28.1540024786377,2.0,45.0,0.0786
庙前-徐家,116.221393780991,28.1497551731087,2.0,46.0,0.1149
山胡-下胡,116.214706088112,28.1515288374687,2.0,47.0,0.0729
山胡-上胡,116.215844563005,28.1531818510965,2.0,48.0,0.0675
山胡-梁家,116.211009926516,28.157644837765,2.0,49.0,0.111
庙前-曾黄,116.20880074,28.16186438,2.0,50.0,0.0876
山胡-下辛,116.207035581057,28.1596314806229,2.0,51.0,0.0344
大岗-下晗,116.197103124222,28.1585730137535,2.0,52.0,0.0471
大岗-上晗,116.195489343525,28.1554813247436,2.0,53.0,0.0507
大岗-上松坑,116.189930074392,28.1547666814692,2.0,54.0,0.0777
大岗-下松坑,116.190488475515,28.1568188343524,2.0,55.0,0.0366
